Código município IBGE,Ano,Percentual de gestantes com sete ou mais consultas de pré-natal / ano
250900,2007,5.58
250900,2008,31.92
250900,2009,46.10
250900,2010,40.21
250900,2011,55.61
250900,2012,45.78
250900,2013,50.29
250900,2014,68.78
250905,2000,7.44
250905,2001,10.20
250905,2002,9.67
250905,2003,21.23
250905,2004,22.12
250905,2005,25.47
250905,2006,51.20
250905,2007,55.24
250905,2008,52.28
250905,2009,49.67
250905,2010,58.27
250905,2011,64.51
250905,2012,58.55
250905,2013,56.87
250905,2014,58.27
250910,2000,32.46
250910,2001,28.39
250910,2002,30.14
250910,2003,33.96
250910,2004,49.39
250910,2005,51.36
250910,2006,41.72
250910,2007,49.16
250910,2008,45.71
250910,2009,54.84
250910,2010,61.97
250910,2011,59.62
250910,2012,64.87
250910,2013,60.64
250910,2014,69.46
250915,2000,17.18
250915,2001,10.12
250915,2002,14.63
250915,2003,22.10
250915,2004,24.70
250915,2005,25.68
250915,2006,38.79
250915,2007,34.82
250915,2008,32.71
250915,2009,34.57
250915,2010,56.98
250915,2011,51.89
250915,2012,79.54
250915,2013,76.53
250915,2014,79.78
250920,2000,22.38
250920,2001,30.73
250920,2002,39.08
250920,2003,41.59
250920,2004,42.16
250920,2005,32.28
250920,2006,37.19
250920,2007,38.88
250920,2008,37.81
250920,2009,53.25
250920,2010,54.41
250920,2011,56.70
250920,2012,52.43
250920,2013,60.39
250920,2014,56.86
250930,2000,15.71
250930,2001,28.14
250930,2002,34.92
250930,2003,40.97
250930,2004,48.09
250930,2005,35.11
250930,2006,45.88
250930,2007,46.04
250930,2008,57.79
250930,2009,48.05
250930,2010,60.43
250930,2011,47.53
250930,2012,52.14
250930,2013,36.69
250930,2014,42.10
250933,2000,23.68
250933,2001,37.70
250933,2002,53.06
250933,2003,50.72
250933,2004,57.14
250933,2005,27.39
250933,2006,54.43
250933,2007,56.96
250933,2008,47.82
250933,2009,45.07
250933,2010,73.91
250933,2011,60.56
250933,2012,71.64
250933,2013,59.25
250933,2014,71.95
250937,2000,33.33
250937,2001,39.47
250937,2002,37.50
250937,2003,10.00
250937,2004,33.92
250937,2005,36.53
250937,2006,55.55
250937,2007,66.66
250937,2008,49.01
250937,2009,52.77
250937,2010,69.69
250937,2011,76.66
250937,2012,64.28
250937,2013,47.82
250937,2014,80.00
250939,2000,30.12
250939,2001,20.72
250939,2002,21.56
250939,2003,26.86
250939,2004,29.03
250939,2005,34.69
250939,2006,27.08
250939,2007,23.00
250939,2008,34.23
250939,2009,63.30
250939,2010,73.46
250939,2011,74.69
250939,2012,77.61
250939,2013,81.92
250939,2014,79.04
250940,2000,28.93
250940,2001,58.70
250940,2002,56.34
250940,2003,60.30
250940,2004,57.67
250940,2005,60.28
250940,2006,56.97
250940,2007,54.16
250940,2008,47.41
250940,2009,49.73
250940,2010,57.33
250940,2011,57.37
250940,2012,66.66
250940,2013,68.15
250940,2014,67.72
250950,2000,28.57
250950,2001,63.51
250950,2002,37.50
250950,2003,37.17
250950,2004,32.55
250950,2005,46.91
250950,2006,56.16
250950,2007,58.66
250950,2008,65.85
250950,2009,62.88
250950,2010,79.01
250950,2011,81.01
250950,2012,77.57
250950,2013,77.65
250950,2014,85.71
250960,2000,43.24
