ano_obito: Descending,CAUSABAS: Descending,Óbitos
2006,Q244,2
2006,Q252,2
2006,Q273,2
2006,Q279,2
2006,Q283,2
2006,Q288,2
2006,Q301,2
2006,Q340,2
2006,Q348,2
2006,Q380,2
2006,Q386,2
2006,Q398,2
2006,Q428,2
2006,Q604,2
2006,Q633,2
2006,Q643,2
2006,Q764,2
2006,Q768,2
2006,Q770,2
2006,Q772,2
2006,Q778,2
2006,Q819,2
2006,Q874,2
2006,Q910,2
2006,Q933,2
2006,R048,2
2006,R060,2
2006,R162,2
2006,R190,2
2006,R579,2
2006,V041,2
2006,V476,2
2006,V495,2
2006,V909,2
2006,W100,2
2006,W200,2
2006,W209,2
2006,W230,2
2006,W239,2
2006,W660,2
2006,W690,2
2006,W797,2
2006,W874,2
2006,W879,2
2006,X092,2
2006,X120,2
2006,X590,2
2006,X594,2
2006,X900,2
2006,X914,2
2006,X919,2
2006,X929,2
2006,Y000,2
2006,Y049,2
2006,Y090,2
2006,Y098,2
2006,Y199,2
2006,Y309,2
2006,Y339,2
2006,Y341,2
2006,A039,1
2006,A042,1
2006,A066,1
2006,A072,1
2006,A079,1
2006,A163,1
2006,A199,1
2006,A310,1
2006,A398,1
2006,A401,1
2006,A408,1
2006,A411,1
2006,A483,1
2006,A490,1
2006,B002,1
2006,B011,1
2006,B027,1
2006,B162,1
2006,B190,1
2006,B200,1
2006,B203,1
2006,B204,1
2006,B206,1
2006,B222,1
2006,B238,1
2006,B332,1
2006,B370,1
2006,B451,1
2006,B488,1
2006,B500,1
2006,B582,1
2006,B589,1
2006,B59,1
2006,B779,1
2006,B839,1
2006,C183,1
2006,C189,1
2006,C212,1
2006,C222,1
2006,C227,1
2006,C249,1
2006,C329,1
2006,C37,1
2006,C380,1
2006,C409,1
2006,C430,1
2006,C439,1
2006,C449,1
2006,C480,1
2006,C720,1
2006,C73,1
2006,C761,1
2006,C795,1
2006,C859,1
2006,C911,1
2006,C931,1
2006,C960,1
2006,D091,1
2006,D151,1
2006,D339,1
2006,D350,1
2006,D369,1
2006,D376,1
2006,D379,1
2006,D381,1
2006,D434,1
2006,D469,1
2006,D480,1
2006,D487,1
2006,D489,1
2006,D500,1
2006,D510,1
2006,D552,1
2006,D561,1
2006,D591,1
2006,D596,1
2006,D610,1
2006,D66,1
2006,D67,1
2006,D690,1
2006,D691,1
2006,D694,1
2006,D71,1
2006,D729,1
2006,D731,1
2006,D761,1
2006,D762,1
2006,D763,1
2006,E031,1
2006,E041,1
2006,E071,1
2006,E116,1
2006,E126,1
2006,E140,1
2006,E149,1
2006,E162,1
2006,E269,1
2006,E278,1
2006,E45,1
2006,E512,1
2006,E550,1
2006,E616,1
2006,E631,1
2006,E700,1
2006,E701,1
2006,E702,1
2006,E711,1
2006,E725,1
2006,E744,1
2006,E752,1
2006,E754,1
2006,E770,1
2006,E788,1
2006,E789,1
2006,E798,1
2006,E871,1
2006,E876,1
2006,E877,1
2006,E888,1
2006,G000,1
2006,G038,1
2006,G248,1
2006,G249,1
2006,G259,1
2006,G310,1
2006,G318,1
2006,G378,1
2006,G379,1
2006,G402,1
2006,G406,1
2006,G419,1
2006,G473,1
2006,G588,1
2006,G600,1
2006,G608,1
2006,G709,1
2006,G713,1
2006,G918,1
2006,G968,1
2006,H660,1
2006,H709,1
2006,I019,1
2006,I081,1
2006,I210,1
2006,I254,1
2006,I259,1
2006,I312,1
2006,I341,1
2006,I370,1
2006,I423,1
2006,I460,1
2006,I471,1
2006,I510,1
2006,I518,1
2006,I618,1
2006,I639,1
2006,I670,1
2006,I674,1
2006,I692,1
2006,I694,1
2006,I711,1
2006,I714,1
2006,I776,1
2006,I81,1
2006,I822,1
2006,I850,1
2006,I889,1
2006,I890,1
2006,I898,1
2006,J039,1
2006,J041,1
2006,J050,1
2006,J068,1
2006,J122,1
2006,J128,1
2006,J14,1
2006,J153,1
2006,J156,1
2006,J203,1
2006,J208,1
2006,J348,1
2006,J370,1
2006,J392,1
2006,J399,1
2006,J449,1
2006,J61,1
2006,J840,1
2006,J841,1
2006,J930,1
2006,J942,1
2006,K121,1
2006,K210,1
2006,K256,1
2006,K290,1
2006,K291,1
2006,K294,1
2006,K316,1
2006,K359,1
2006,K389,1
2006,K404,1
2006,K421,1
2006,K460,1
2006,K510,1
2006,K520,1
2006,K559,1
2006,K567,1
2006,K572,1
2006,K578,1
2006,K580,1
2006,K591,1
2006,K633,1
2006,K638,1
2006,K668,1
2006,K743,1
2006,K750,1
2006,K752,1
2006,K754,1
2006,K763,1
2006,K767,1
2006,K768,1
2006,K805,1
2006,K819,1
2006,K828,1
2006,K829,1
2006,K830,1
2006,K904,1
2006,K928,1
2006,K929,1
2006,L022,1
2006,L024,1
2006,L031,1
2006,L032,1
2006,L209,1
2006,L539,1
2006,L909,1
2006,L989,1
2006,M080,1
2006,M321,1
2006,M359,1
2006,M609,1
2006,M628,1
2006,N001,1
2006,N039,1
2006,N048,1
2006,N059,1
2006,N111,1
2006,N130,1
2006,N133,1
2006,N137,1
2006,N138,1
2006,N139,1
2006,N258,1
2006,N26,1
2006,N309,1
2006,N319,1
2006,N329,1
2006,N340,1
2006,N394,1
2006,N481,1
2006,N498,1
2006,N709,1
2006,N760,1
2006,P006,1
2006,P032,1
2006,P081,1
2006,P108,1
2006,P149,1
2006,P232,1
2006,P234,1
2006,P252,1
2006,P260,1
2006,P294,1
2006,P352,1
2006,P370,1
2006,P373,1
2006,P526,1
2006,P580,1
2006,P585,1
2006,P591,1
2006,P611,1
2006,P721,1
2006,P722,1
2006,P742,1
2006,P782,1
2006,P808,1
2006,P839,1
2006,P929,1
2006,P948,1
2006,P949,1
2006,Q001,1
2006,Q002,1
2006,Q030,1
2006,Q056,1
2006,Q057,1
2006,Q069,1
2006,Q188,1
2006,Q206,1
2006,Q222,1
2006,Q228,1
2006,Q233,1
2006,Q269,1
2006,Q272,1
2006,Q308,1
2006,Q313,1
2006,Q332,1
2006,Q335,1
2006,Q351,1
2006,Q371,1
2006,Q375,1
2006,Q383,1
2006,Q388,1
2006,Q401,1
2006,Q403,1
2006,Q420,1
2006,Q422,1
2006,Q432,1
2006,Q434,1
2006,Q436,1
2006,Q437,1
2006,Q444,1
2006,Q522,1
2006,Q549,1
2006,Q552,1
2006,Q558,1
2006,Q559,1
2006,Q603,1
2006,Q610,1
2006,Q621,1
2006,Q625,1
2006,Q630,1
2006,Q688,1
2006,Q740,1
2006,Q748,1
2006,Q750,1
2006,Q751,1
2006,Q761,1
2006,Q788,1
2006,Q798,1
2006,Q851,1
2006,Q860,1
2006,Q873,1
2006,Q891,1
2006,Q901,1
2006,Q911,1
2006,Q916,1
2006,Q935,1
2006,Q939,1
2006,Q978,1
2006,Q984,1
2006,R042,1
2006,R068,1
2006,R070,1
2006,R098,1
2006,R100,1
2006,R104,1
2006,R230,1
2006,R300,1
2006,R501,1
2006,R520,1
2006,R58,1
2006,R628,1
2006,R630,1
2006,R92,1
2006,R960,1
2006,R961,1
2006,V020,1
2006,V021,1
2006,V031,1
2006,V049,1
2006,V235,1
2006,V295,1
2006,V406,1
2006,V424,1
2006,V431,1
2006,V439,1
2006,V474,1
2006,V484,1
2006,V485,1
2006,V496,1
2006,V670,1
2006,V684,1
2006,V695,1
2006,V749,1
2006,V783,1
2006,V809,1
2006,V878,1
2006,V905,1
2006,V98,1
2006,W044,1
2006,W049,1
2006,W062,1
2006,W070,1
2006,W102,1
2006,W119,1
2006,W139,1
2006,W179,1
2006,W180,1
2006,W189,1
2006,W198,1
2006,W229,1
2006,W499,1
2006,W540,1
2006,W590,1
2006,W640,1
2006,W662,1
2006,W670,1
2006,W671,1
2006,W677,1
2006,W738,1
2006,W747,1
2006,W751,1
2006,W759,1
2006,W781,1
2006,W784,1
2006,W794,1
2006,W798,1
2006,W800,1
2006,W830,1
2006,W831,1
2006,W842,1
2006,W875,1
2006,W899,1
2006,X080,1
2006,X100,1
2006,X122,1
2006,X229,1
2006,X299,1
2006,X360,1
2006,X409,1
2006,X440,1
2006,X459,1
2006,X480,1
2006,X499,1
2006,X580,1
2006,X912,1
2006,X922,1
2006,X940,1
2006,X954,1
2006,X974,1
2006,X995,1
2006,Y004,1
2006,Y009,1
2006,Y039,1
2006,Y050,1
2006,Y068,1
2006,Y078,1
2006,Y094,1
2006,Y180,1
2006,Y201,1
2006,Y210,1
2006,Y218,1
2006,Y249,1
2006,Y260,1
2006,Y264,1
2006,Y338,1
2006,Y344,1
2006,Y348,1
2006,Y579,1
2006,Y590,1
2006,Y601,1
2006,Y833,1
2006,Y872,1
2007,P369,4040
2007,P220,3547
2007,Q249,1764
2007,A09,1141
2007,P219,1136
2007,J189,1053
2007,P072,1013
2007,P070,962
2007,P073,938
2007,A419,863
2007,R99,833
2007,P209,679
2007,P011,663
2007,P240,659
2007,P399,626
2007,P000,594
2007,P291,593
2007,R98,575
2007,P210,567
2007,Q000,566
2007,P239,544
2007,P969,540
2007,P021,533
2007,P071,519
2007,P77,516
2007,J180,506
2007,Q899,506
2007,Q897,445
2007,P280,420
2007,P285,393
2007,P249,380
2007,P229,348
2007,E46,343
2007,Q336,319
2007,P001,305
2007,P027,284
2007,P269,270
2007,Q039,261
2007,P015,252
2007,Q793,247
2007,Q248,215
2007,Q909,181
2007,P290,179
2007,J219,170
2007,R95,167
2007,R092,159
2007,P968,155
2007,P251,152
2007,P200,151
2007,Q790,151
2007,P038,150
2007,P008,149
2007,J690,144
2007,P002,133
2007,P960,133
2007,W780,124
2007,P60,116
2007,E43,111
2007,G009,111
2007,P243,110
2007,P012,109
2007,P271,109
2007,P022,108
2007,Q913,108
2007,P025,104
2007,P010,103
2007,P298,102
2007,Q203,100
2007,E86,97
2007,Q213,94
2007,Q390,94
2007,Q049,90
2007,J159,87
2007,W849,87
2007,Q043,86
2007,P292,84
2007,P368,83
2007,P832,83
2007,Q210,81
2007,G919,80
2007,P361,80
2007,D649,75
2007,Q234,75
2007,Q250,73
2007,P031,72
2007,W789,71
2007,G039,67
2007,P201,67
2007,P529,67
2007,W790,66
2007,I424,65
2007,P293,65
2007,Q019,65
2007,Q999,65
2007,Q031,64
2007,P059,63
2007,P288,63
2007,P38,63
2007,Q211,61
2007,Q917,61
2007,J960,57
2007,Q02,57
2007,Q792,57
2007,Y349,57
2007,K219,55
2007,P241,55
2007,P013,54
2007,Q212,54
2007,P024,53
2007,Q059,53
2007,I270,52
2007,P284,52
2007,P003,50
2007,P020,50
2007,P035,50
2007,Q442,50
2007,P289,49
2007,G001,48
2007,J984,48
2007,Q054,48
2007,Q251,48
2007,W840,48
2007,G809,47
2007,J969,45
2007,W799,45
2007,G931,44
2007,P009,43
2007,P299,43
2007,J181,42
2007,P281,42
2007,Q870,42
2007,B550,41
2007,J81,41
2007,P039,41
2007,P159,41
2007,P599,41
2007,P524,40
2007,P579,40
2007,P964,40
2007,P050,39
2007,P741,39
2007,Q042,39
2007,A049,37
2007,P90,37
2007,Q391,37
2007,A394,36
2007,D65,36
2007,J459,36
2007,P582,36
2007,Q339,36
2007,P228,35
2007,Q431,35
2007,I519,34
2007,P749,34
2007,P788,34
2007,Q079,34
2007,Q257,34
2007,Q613,34
2007,A509,33
2007,P780,33
2007,P809,33
2007,P833,33
2007,Q411,33
2007,I420,32
2007,N179,32
2007,N390,32
2007,P371,32
2007,P53,32
2007,P769,32
2007,Q894,32
2007,J988,31
2007,K566,31
2007,P036,31
2007,P398,31
2007,Q419,31
2007,G049,30
2007,Q639,30
2007,E878,29
2007,I429,29
2007,P248,29
2007,P392,29
2007,P550,29
2007,Q200,29
2007,P005,28
2007,W750,28
2007,E41,27
2007,N19,27
2007,P783,27
2007,A502,26
2007,I509,26
2007,P051,26
2007,Q438,26
2007,P004,25
2007,P018,25
2007,Q338,25
2007,A084,24
2007,D539,24
2007,E889,24
2007,I500,24
2007,P549,24
2007,P559,24
2007,Q410,24
2007,Q875,24
2007,Q898,24
2007,V892,24
2007,P030,23
2007,P614,23
2007,P748,23
2007,Q204,23
2007,Q219,23
2007,Q439,23
2007,B99,22
2007,G936,22
2007,P211,22
2007,Q208,22
2007,Q601,22
2007,J980,21
2007,P523,21
2007,Q224,21
2007,D689,20
2007,P019,20
2007,P052,20
2007,P261,20
2007,P543,20
2007,P612,20
2007,Q048,20
2007,Q220,20
2007,A390,19
2007,G120,19
2007,K729,19
2007,P740,19
2007,Q878,19
2007,A379,18
2007,G409,18
2007,G934,18
2007,K529,18
2007,K561,18
2007,P560,18
2007,P704,18
2007,Q780,18
2007,B018,17
2007,B49,17
2007,J129,17
2007,P029,17
2007,C710,16
2007,E872,16
2007,J849,16
2007,P028,16
2007,P375,16
2007,P616,16
2007,Q255,16
2007,Q423,16
2007,A047,15
2007,I422,15
2007,J46,15
2007,K659,15
2007,P026,15
2007,P360,15
2007,P619,15
2007,P781,15
2007,Q221,15
2007,Q256,15
2007,Q606,15
2007,Q774,15
2007,R688,15
2007,A060,14
2007,B012,14
2007,B019,14
2007,I461,14
2007,J80,14
2007,K831,14
2007,P590,14
2007,P700,14
2007,P744,14
2007,P918,14
2007,Q412,14
2007,Q459,14
2007,Q620,14
2007,Q649,14
2007,Q998,14
2007,R568,14
2007,Y340,14
2007,A86,13
2007,J22,13
2007,P023,13
2007,P279,13
2007,P282,13
2007,P701,13
2007,Q225,13
2007,Q349,13
2007,Q379,13
2007,Q602,13
2007,Q791,13
2007,R090,13
2007,V499,13
2007,D571,12
2007,E840,12
2007,K631,12
2007,P041,12
2007,P268,12
2007,P519,12
2007,Q230,12
2007,Q289,12
2007,Q330,12
2007,Q447,12
2007,Q771,12
2007,B24,11
2007,D619,11
2007,I38,11
2007,K769,11
2007,P017,11
2007,P379,11
2007,P393,11
2007,P570,11
2007,Q259,11
2007,Q324,11
2007,V093,11
2007,W800,11
2007,Y838,11
2007,B227,10
2007,C749,10
2007,C910,10
2007,G629,10
2007,I219,10
2007,I619,10
2007,N189,10
2007,P351,10
2007,P378,10
2007,P910,10
2007,Q794,10
2007,Q910,10
2007,X090,10
2007,Y099,10
2007,Y299,10
2007,A083,9
2007,A392,9
2007,B207,9
2007,C920,9
2007,G589,9
2007,G911,9
2007,G932,9
2007,I330,9
2007,I629,9
2007,J069,9
2007,J448,9
2007,J90,9
2007,P221,9
2007,P236,9
2007,P250,9
2007,P283,9
2007,P359,9
2007,P548,9
2007,P551,9
2007,P610,9
2007,P768,9
2007,Q201,9
2007,Q209,9
2007,Q245,9
2007,Q268,9
2007,Q799,9
2007,W749,9
2007,A418,8
2007,E440,8
2007,G404,8
2007,J152,8
2007,J209,8
2007,J449,8
2007,J869,8
2007,K429,8
2007,K562,8
2007,K746,8
2007,P270,8
2007,P365,8
2007,P390,8
2007,P509,8
2007,P920,8
2007,Q012,8
2007,Q040,8
2007,Q320,8
2007,Q433,8
2007,Q871,8
2007,W060,8
2007,W809,8
2007,X954,8
2007,Y090,8
2007,Y200,8
2007,Y209,8
2007,A412,7
2007,A91,7
2007,B201,7
2007,B349,7
2007,C762,7
2007,E849,7
2007,G042,7
2007,I499,7
2007,I517,7
2007,J188,7
2007,J981,7
2007,K550,7
2007,K639,7
2007,L024,7
2007,P044,7
2007,P112,7
2007,P158,7
2007,P362,7
2007,Q240,7
2007,Q254,7
2007,Q318,7
2007,Q400,7
2007,Q789,7
2007,Q795,7
2007,Q912,7
2007,R560,7
2007,W870,7
2007,X959,7
2007,A048,6
2007,A085,6
2007,A162,6
2007,A399,6
2007,A500,6
2007,B259,6
2007,B377,6
2007,B589,6
2007,C229,6
2007,C719,6
2007,C950,6
2007,D849,6
2007,E149,6
2007,E888,6
2007,I279,6
2007,I678,6
2007,J110,6
2007,J158,6
2007,J42,6
2007,J709,6
2007,J989,6
2007,K403,6
2007,K409,6
2007,K449,6
2007,K922,6
2007,N049,6
2007,P230,6
2007,P278,6
2007,P294,6
2007,P363,6
2007,P702,6
2007,P789,6
2007,Q070,6
2007,Q233,6
2007,Q262,6
2007,Q392,6
2007,Q451,6
2007,Q600,6
2007,Q611,6
2007,Q614,6
2007,Q642,6
2007,Q758,6
2007,Q759,6
2007,Q798,6
2007,Q872,6
2007,W199,6
2007,W879,6
2007,X590,6
2007,A483,5
2007,A879,5
2007,C959,5
2007,D181,5
2007,D430,5
2007,D62,5
2007,E874,5
2007,G122,5
2007,G939,5
2007,I514,5
2007,I518,5
2007,I64,5
2007,J111,5
2007,J168,5
2007,J218,5
2007,J939,5
2007,K460,5
2007,K564,5
2007,K591,5
2007,K650,5
2007,P016,5
2007,P033,5
2007,P042,5
2007,P350,5
2007,P525,5
2007,P760,5
2007,P819,5
2007,P914,5
2007,P915,5
2007,P921,5
2007,Q052,5
2007,Q206,5
2007,Q218,5
2007,Q279,5
2007,Q359,5
2007,Q369,5
2007,Q441,5
2007,Q604,5
2007,Q647,5
2007,Q819,5
2007,Q890,5
2007,R509,5
2007,V899,5
2007,W190,5
2007,W698,5
2007,X599,5
2007,A059,4
2007,A391,4
2007,A499,4
2007,A90,4
2007,B86,4
2007,C80,4
2007,D591,4
2007,D696,4
2007,E162,4
2007,E40,4
2007,E841,4
2007,G002,4
2007,G060,4
2007,G800,4
2007,G938,4
2007,I10,4
2007,I269,4
2007,I339,4
2007,I400,4
2007,I442,4
2007,I615,4
2007,J040,4
2007,J050,4
2007,J100,4
2007,J210,4
2007,J439,4
2007,J440,4
2007,J860,4
2007,M869,4
2007,N133,4
2007,P032,4
2007,P043,4
2007,P048,4
2007,P110,4
2007,P260,4
2007,P358,4
2007,P394,4
2007,P522,4
2007,P528,4
2007,P558,4
2007,P569,4
2007,P618,4
2007,P728,4
2007,P929,4
2007,Q010,4
2007,Q205,4
2007,Q214,4
2007,Q226,4
2007,Q239,4
2007,Q269,4
2007,Q288,4
2007,Q300,4
2007,Q321,4
2007,Q348,4
2007,Q393,4
2007,Q444,4
2007,Q445,4
2007,Q458,4
2007,Q619,4
2007,Q914,4
2007,Q929,4
2007,R230,4
2007,R570,4
2007,R571,4
2007,V031,4
2007,V299,4
2007,X099,4
2007,X910,4
2007,Y000,4
2007,Y009,4
2007,Y339,4
2007,A052,3
2007,A415,3
2007,B200,3
2007,B206,3
2007,B208,3
2007,B251,3
2007,B340,3
2007,B509,3
2007,B770,3
2007,C222,3
2007,C380,3
2007,C64,3
2007,C729,3
2007,D180,3
2007,D469,3
2007,D487,3
2007,D648,3
2007,D691,3
2007,D759,3
2007,E250,3
2007,E274,3
2007,E742,3
2007,E875,3
2007,G008,3
2007,G419,3
2007,G709,3
2007,G710,3
2007,H669,3
2007,I110,3
2007,I471,3
2007,I501,3
2007,I609,3
2007,I679,3
2007,I898,3
2007,I99,3
2007,J128,3
2007,J182,3
2007,J47,3
2007,J698,3
2007,J961,3
2007,K632,3
2007,K638,3
2007,K720,3
2007,K759,3
2007,K760,3
2007,K920,3
2007,L00,3
2007,L010,3
2007,N498,3
2007,P109,3
2007,P233,3
2007,P238,3
2007,P252,3
2007,P364,3
2007,P391,3
2007,P501,3
2007,P521,3
2007,P526,3
2007,P544,3
2007,P546,3
2007,P598,3
2007,P709,3
2007,P742,3
2007,P761,3
2007,P965,3
2007,Q018,3
2007,Q046,3
2007,Q069,3
2007,Q202,3
2007,Q232,3
2007,Q246,3
2007,Q258,3
2007,Q264,3
2007,Q278,3
2007,Q301,3
2007,Q399,3
2007,Q422,3
2007,Q428,3
2007,Q610,3
2007,Q618,3
2007,Q648,3
2007,Q674,3
2007,Q678,3
2007,Q749,3
2007,Q753,3
2007,Q769,3
2007,Q772,3
2007,Q778,3
2007,Q892,3
2007,Q911,3
2007,Q916,3
2007,Q939,3
2007,R048,3
2007,V436,3
2007,V439,3
2007,V446,3
2007,V449,3
2007,V476,3
2007,V800,3
2007,W200,3
2007,W782,3
2007,W788,3
2007,W792,3
2007,X990,3
2007,Y071,3
2007,Y260,3
2007,Y836,3
2007,A079,2
2007,A080,2
2007,A170,2
2007,A319,2
2007,A33,2
2007,A409,2
2007,A410,2
2007,A46,2
2007,A498,2
2007,A501,2
2007,A539,2
2007,A872,2
2007,B004,2
2007,B007,2
2007,B199,2
2007,B332,2
2007,B338,2
2007,B348,2
2007,B559,2
2007,B582,2
2007,B839,2
2007,C059,2
2007,C069,2
2007,C159,2
2007,C169,2
2007,C259,2
2007,C329,2
2007,C349,2
2007,C383,2
2007,C499,2
2007,C717,2
2007,C761,2
2007,D410,2
2007,D480,2
2007,D509,2
2007,D530,2
2007,D570,2
2007,D589,2
2007,D593,2
2007,D762,2
2007,D800,2
2007,D819,2
2007,D821,2
2007,D848,2
2007,E039,2
2007,E107,2
2007,E140,2
2007,E141,2
2007,E161,2
2007,E278,2
2007,E42,2
2007,E441,2
2007,E45,2
2007,E702,2
2007,E711,2
2007,E739,2
2007,E740,2
2007,E752,2
2007,E788,2
2007,E835,2
2007,E848,2
2007,E870,2
2007,E871,2
2007,E880,2
2007,G000,2
2007,G030,2
2007,G129,2
2007,G318,2
2007,G319,2
2007,G403,2
2007,G410,2
2007,G711,2
2007,G719,2
2007,G729,2
2007,G808,2
2007,H050,2
2007,H351,2
2007,I071,2
2007,I248,2
2007,I259,2
2007,I288,2
2007,I319,2
2007,I409,2
2007,I608,2
2007,I674,2
2007,I698,2
2007,I749,2
2007,I822,2
2007,I880,2
2007,J150,2
2007,J383,2
2007,J384,2
2007,J385,2
2007,J398,2
2007,J930,2
2007,J985,2
2007,J986,2
2007,K121,2
2007,K210,2
2007,K315,2
2007,K350,2
2007,K469,2
2007,K558,2
2007,K559,2
2007,K565,2
2007,K590,2
2007,K623,2
2007,K752,2
2007,K768,2
2007,L089,2
2007,L539,2
2007,M009,2
2007,M629,2
2007,N009,2
2007,N10,2
2007,N289,2
2007,P007,2
2007,P014,2
2007,P049,2
2007,P082,2
2007,P111,2
2007,P235,2
2007,P242,2
2007,P258,2
2007,P372,2
2007,P500,2
2007,P578,2
2007,P611,2
2007,P613,2
2007,P615,2
2007,P721,2
2007,P808,2
2007,P810,2
2007,P830,2
2007,P835,2
2007,P838,2
2007,P912,2
2007,P919,2
2007,P928,2
2007,P93,2
2007,P942,2
2007,Q045,2
2007,Q051,2
2007,Q223,2
2007,Q228,2
2007,Q229,2
2007,Q238,2
2007,Q252,2
2007,Q283,2
2007,Q319,2
2007,Q333,2
2007,Q371,2
2007,Q378,2
2007,Q386,2
2007,Q398,2
2007,Q402,2
2007,Q418,2
2007,Q421,2
2007,Q429,2
2007,Q440,2
2007,Q564,2
2007,Q605,2
2007,Q623,2
2007,Q627,2
2007,Q638,2
2007,Q641,2
2007,Q750,2
2007,Q751,2
2007,Q782,2
2007,Q804,2
2007,Q809,2
2007,Q891,2
2007,Q928,2
2007,R05,2
2007,R060,2
2007,R068,2
2007,R160,2
2007,R579,2
2007,V021,2
2007,V434,2
2007,V486,2
2007,V496,2
2007,W040,2
2007,W069,2
2007,W179,2
2007,W740,2
2007,W758,2
2007,W759,2
2007,W769,2
2007,W798,2
2007,W842,2
2007,X000,2
2007,X080,2
2007,X919,2
2007,X920,2
2007,X950,2
2007,X999,2
2007,Y040,2
2007,Y061,2
2007,Y079,2
2007,Y199,2
2007,Y269,2
2007,Y290,2
2007,Y834,2
2007,Y839,2
2007,A020,1
2007,A021,1
2007,A042,1
2007,A061,1
2007,A066,1
2007,A069,1
2007,A178,1
2007,A188,1
2007,A199,1
2007,A227,1
2007,A229,1
2007,A231,1
2007,A395,1
2007,A408,1
2007,A411,1
2007,A490,1
2007,A491,1
2007,A599,1
2007,A749,1
2007,A819,1
2007,A858,1
2007,A888,1
2007,A89,1
2007,A99,1
2007,B002,1
2007,B020,1
2007,B169,1
2007,B222,1
2007,B232,1
2007,B250,1
2007,B258,1
2007,B341,1
2007,B379,1
2007,B518,1
2007,B54,1
2007,B570,1
2007,B73,1
2007,B779,1
2007,B80,1
2007,B878,1
2007,C005,1
2007,C068,1
2007,C109,1
2007,C150,1
2007,C189,1
2007,C218,1
2007,C227,1
2007,C261,1
2007,C388,1
2007,C410,1
2007,C411,1
2007,C412,1
2007,C480,1
2007,C493,1
2007,C696,1
2007,C715,1
2007,C716,1
2007,C765,1
2007,C780,1
2007,C785,1
2007,C786,1
2007,C793,1
2007,C845,1
2007,C929,1
2007,C942,1
2007,D022,1
2007,D126,1
2007,D137,1
2007,D369,1
2007,D376,1
2007,D379,1
2007,D464,1
2007,D471,1
2007,D580,1
2007,D582,1
2007,D594,1
2007,D599,1
2007,D610,1
2007,D682,1
2007,D688,1
2007,D693,1
2007,D699,1
2007,D760,1
2007,D801,1
2007,D802,1
2007,D820,1
2007,E031,1
2007,E101,1
2007,E108,1
2007,E148,1
2007,E230,1
2007,E232,1
2007,E249,1
2007,E260,1
2007,E268,1
2007,E275,1
2007,E340,1
2007,E349,1
2007,E619,1
2007,E639,1
2007,E700,1
2007,E701,1
2007,E722,1
2007,E725,1
2007,E728,1
2007,E729,1
2007,E730,1
2007,E738,1
2007,E741,1
2007,E751,1
2007,E806,1
2007,E831,1
2007,F070,1
2007,F939,1
2007,G003,1
2007,G038,1
2007,G040,1
2007,G08,1
2007,G09,1
2007,G407,1
2007,G473,1
2007,G609,1
2007,G628,1
2007,G712,1
2007,G801,1
2007,G913,1
2007,G918,1
2007,G937,1
2007,G959,1
2007,G968,1
2007,G98,1
2007,H609,1
2007,H660,1
2007,I132,1
2007,I250,1
2007,I254,1
2007,I260,1
2007,I289,1
2007,I301,1
2007,I313,1
2007,I350,1
2007,I370,1
2007,I423,1
2007,I428,1
2007,I469,1
2007,I470,1
2007,I472,1
2007,I498,1
2007,I510,1
2007,I512,1
2007,I516,1
2007,I694,1
2007,I712,1
2007,I888,1
2007,I889,1
2007,J041,1
2007,J051,1
2007,J118,1
2007,J13,1
2007,J14,1
2007,J151,1
2007,J153,1
2007,J154,1
2007,J157,1
2007,J340,1
2007,J386,1
2007,J387,1
2007,J391,1
2007,J399,1
2007,J708,1
2007,J840,1
2007,J841,1
2007,J848,1
2007,J851,1
2007,J852,1
2007,J948,1
2007,J982,1
2007,K122,1
2007,K255,1
2007,K269,1
2007,K274,1
2007,K30,1
2007,K318,1
2007,K319,1
2007,K359,1
2007,K404,1
2007,K509,1
2007,K510,1
2007,K522,1
2007,K528,1
2007,K560,1
2007,K599,1
2007,K612,1
2007,K634,1
2007,K710,1
2007,K718,1
2007,K721,1
2007,K745,1
2007,K802,1
2007,K819,1
2007,K820,1
2007,K830,1
2007,K839,1
2007,K85,1
2007,K909,1
2007,K921,1
2007,K928,1
2007,L021,1
2007,L023,1
2007,L029,1
2007,L033,1
2007,L038,1
2007,L049,1
2007,L080,1
2007,L123,1
2007,L988,1
2007,M219,1
2007,N002,1
2007,N007,1
2007,N12,1
2007,N131,1
2007,N180,1
2007,N23,1
2007,N308,1
2007,N359,1
2007,N399,1
2007,N823,1
2007,P045,1
2007,P100,1
2007,P101,1
2007,P102,1
2007,P119,1
2007,P122,1
2007,P129,1
2007,P130,1
2007,P131,1
2007,P143,1
2007,P149,1
2007,P253,1
2007,P353,1
2007,P503,1
2007,P510,1
2007,P518,1
2007,P520,1
2007,P545,1
2007,P585,1
2007,P588,1
2007,P589,1
2007,P708,1
2007,P710,1
2007,P711,1
2007,P714,1
2007,P718,1
2007,P722,1
2007,P745,1
2007,P800,1
2007,P923,1
2007,P941,1
2007,P961,1
2007,Q030,1
2007,Q038,1
2007,Q057,1
2007,Q058,1
2007,Q078,1
2007,Q188,1
2007,Q231,1
2007,Q241,1
2007,Q242,1
2007,Q243,1
2007,Q253,1
2007,Q273,1
2007,Q280,1
2007,Q282,1
2007,Q309,1
2007,Q313,1
2007,Q314,1
2007,Q331,1
2007,Q334,1
2007,Q374,1
2007,Q380,1
2007,Q388,1
2007,Q395,1
2007,Q401,1
2007,Q403,1
2007,Q408,1
2007,Q409,1
